Timestamp	Battery	Time_ms	Q0	Q1	Q2	Q3	Acc_X	Acc_Y	Acc_Z	Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6	Sensor7	Sensor8
2025-02-28 16:16:44	201	57809	307567520	3902072480	3650136768	3596296256	4044	2730	1138	1880	1955	3490	1985	6230	2245	20475	20475
2025-02-28 16:16:45	197	58152	292612032	4102613024	4058627648	3307833408	1632	158	1040	2545	2010	3785	2185	6120	2340	20475	20475
2025-02-28 16:16:45	201	58495	261338304	3911966112	3805432768	3459335744	4900	4018	3352	2555	2030	3680	2195	5775	2415	20475	20475
2025-02-28 16:16:45	201	58608	348103040	3916532352	3674109760	3585700736	3390	2968	3110	2625	2075	3790	2245	5240	2630	20475	20475
2025-02-28 16:16:46	200	59171	246510336	3927133696	3628409920	3579045568	2966	2788	-76	1550	875	3405	975	4220	1765	20475	20475
2025-02-28 16:16:46	202	59283	244062048	3923829376	3626777792	3581437376	2966	2756	-160	1565	905	3385	985	4185	1775	20475	20475
2025-02-28 16:16:46	201	59621	232152448	3906912448	3628956608	3584432128	3042	2712	-154	1565	910	3350	1150	4015	1770	20475	20475
2025-02-28 16:16:46	200	59846	226304832	3897176928	3630471040	3586514432	3042	2690	-234	1550	1465	3350	1485	3960	1775	20475	20475
2025-02-28 16:16:46	202	59959	223585936	3891820672	3631823936	3587411712	3066	2672	-210	1560	1470	3350	1520	3945	1795	20475	20475
2025-02-28 16:16:47	201	60296	216040256	3879210112	3636656192	3587852992	3064	2656	-216	1555	1475	3345	1525	3920	1770	20475	20475
2025-02-28 16:16:47	200	60640	210347136	3871693728	3643333376	3584419264	3094	2656	-210	1545	1470	3370	1515	3870	1790	20475	20475
2025-02-28 16:16:47	202	60983	203557664	3865725632	3648595456	3581223040	3112	2640	-224	1545	1475	3355	1515	3840	1785	20475	20475
2025-02-28 16:16:48	201	61321	197114928	3858716992	3654739456	3578132928	3102	2620	-208	1555	1480	3340	1505	3820	1795	20475	20475
2025-02-28 16:16:48	199	61996	186706864	3843723392	3669758272	3571403200	3126	2596	-158	1560	1480	3395	1555	3785	1820	20475	20475
2025-02-28 16:16:49	201	62671	172072912	3830691168	3678446720	3568570368	3120	2578	-146	1545	1500	3350	1555	3665	1805	20475	20475
2025-02-28 16:16:49	198	62902	167620480	3826894528	3682077120	3566895360	3108	2602	-152	1545	1495	3345	1555	3630	1790	20475	20475
2025-02-28 16:16:49	196	63015	165087936	3824944000	3683397120	3566463424	3114	2592	-136	1545	1500	3320	1550	3615	1795	20475	20475
2025-02-28 16:16:50	200	63471	154936624	3817354016	3689095552	3564411776	3138	2590	-148	1550	1495	3345	1550	3570	1790	20475	20475
2025-02-28 16:16:50	201	63808	147863184	3810945984	3693483328	3563538240	3124	2624	-198	1540	1490	3310	1550	3575	1785	20475	20475
2025-02-28 16:16:50	201	64033	144223184	3806672992	3698001664	3561951488	3138	2590	-128	1535	1485	3305	1550	3545	1780	20475	20475
2025-02-28 16:16:51	202	64146	141419824	3804549920	3699231936	3561821632	3114	2580	-162	1530	1480	3315	1550	3560	1790	20475	20475
2025-02-28 16:16:51	196	64258	139069456	3802727392	3700819904	3561305024	3130	2594	-152	1530	1490	3310	1560	3530	1785	20475	20475
2025-02-28 16:16:51	201	64371	136717664	3800804736	3702673408	3560657344	3118	2578	-128	1530	1485	3305	1545	3550	1785	20475	20475
2025-02-28 16:16:51	202	64484	134296896	3799095072	3704135744	3560184896	3140	2602	-162	1530	1475	3305	1550	3560	1790	20475	20475
2025-02-28 16:16:51	203	64821	127579768	3792392256	3708981504	3559661824	3146	2576	-158	1530	1470	3295	1545	3530	1785	20475	20475
2025-02-28 16:16:51	198	64934	124655032	3791157856	3710691840	3558644736	3136	2592	-130	1530	1480	3285	1550	3535	1780	20475	20475
2025-02-28 16:16:52	201	65159	120958472	3785691584	3715963264	3557625152	3164	2602	-146	1530	1475	3325	1560	3505	1780	20475	20475
2025-02-28 16:16:52	201	65390	117334328	3780837120	3721970048	3555718592	3148	2576	-134	1525	1465	3285	1565	3500	1800	20475	20475
2025-02-28 16:16:52	201	65508	116232744	3779110464	3725559808	3553975680	3168	2550	-138	1525	1475	3290	1555	3475	1830	20475	20475
2025-02-28 16:16:52	197	65620	117169544	3780052384	3730150912	3549965248	3166	2558	-82	1520	940	3285	1385	3475	1845	20475	20475
2025-02-28 16:16:52	200	65846	125975872	3785562944	3756740608	3528246528	3228	2510	178	1550	1000	3245	1105	3650	2230	20475	20475
2025-02-28 16:16:53	201	66521	56235152	3765073568	3858756416	3471145664	2962	2328	748	2300	1380	3740	2550	11455	2345	20475	20475
2025-02-28 16:16:53	201	66971	4255936856	3664908992	3879567104	3532171520	3206	2544	68	2765	1050	4145	2060	6090	2505	20475	20475
2025-02-28 16:16:54	201	67196	4272264252	3653863744	3867673248	3547436544	3296	2466	-140	2780	1045	3930	1135	5465	2485	20475	20475
2025-02-28 16:16:54	201	67309	3263659	3649644544	3849549248	3561440000	3356	2362	-394	2800	1050	4095	1140	5420	2525	20475	20475
2025-02-28 16:16:54	201	67765	4246398552	3590920000	3838849024	3626516608	3380	2066	-1052	2735	1145	3945	1265	6195	2805	20475	20475
2025-02-28 16:16:54	203	67995	4270809212	3601012480	3825058912	3624190976	3212	2326	-984	2235	1290	4065	1420	5605	3475	20475	20475
2025-02-28 16:16:55	200	68333	4254731200	3595218880	3833604960	3625049728	2762	2642	-664	1830	1455	3940	1605	5110	3515	20475	20475
2025-02-28 16:16:55	202	68671	64604060	3743300224	3732860736	3568030272	4506	590	-1188	13250	6830	4000	2695	6110	3020	20475	20475
2025-02-28 16:16:55	200	68896	42333612	3749396160	3743820480	3553543872	3036	2470	-80	2045	2860	3565	1755	5760	1975	20475	20475
2025-02-28 16:16:56	201	69346	19897472	3757213184	3742748992	3547711424	2952	2868	-240	1820	2195	3135	1600	4130	1850	20475	20475
2025-02-28 16:16:56	198	69684	7084887	3768100224	3733542976	3546585344	2804	2956	-268	1715	2005	2980	1555	3985	1780	20475	20475
2025-02-28 16:16:57	200	70371	4280630905	3758296512	3740571200	3548418176	2750	2998	-198	1695	1960	2860	1540	3770	1750	20475	20475
2025-02-28 16:16:57	198	70483	4277379240	3758209088	3740612672	3548519744	2762	2996	-180	1695	1935	2865	1535	3785	1755	20475	20475
2025-02-28 16:16:57	199	70821	4257801328	3758343520	3759670624	3535347200	2700	3002	-100	1770	1820	2865	1440	3995	1715	20475	20475
2025-02-28 16:16:58	201	71046	4277196172	3822389280	3799411424	3468111680	2724	2772	730	1660	1545	3055	1040	3985	2025	20475	20475
2025-02-28 16:16:58	203	71496	4278046746	3897809984	3890120768	3383380288	2496	2614	1844	1625	1295	3430	1270	3960	2165	20475	20475
2025-02-28 16:16:58	200	71721	4284934991	3803497408	3805254496	3475546880	2738	2882	384	1770	1525	3205	1370	4030	1875	20475	20475
2025-02-28 16:16:58	202	71834	4288887708	3784561984	3785292640	3499610304	2892	2808	368	1690	1340	3190	1420	4010	1905	20475	20475
2025-02-28 16:16:59	199	72290	4251438944	3744806848	3776680928	3533574016	2766	2976	-64	1640	1635	3075	1410	3760	1775	20475	20475
2025-02-28 16:16:59	202	72520	4202754176	3714723968	3826758976	3527825088	2908	2854	62	2360	2610	4475	3315	6280	1585	20475	20475
2025-02-28 16:16:59	200	72858	4123494560	3672366784	3894756224	3536212672	2798	2940	86	2695	11110	3025	1295	10010	1165	20475	20475
2025-02-28 16:17:00	200	73196	4112773520	3659467648	3904051008	3544606208	2818	2954	16	2720	12030	2880	1290	7995	1155	20475	20475
2025-02-28 16:17:00	201	73871	4094937456	3644641280	3916561696	3555518080	2844	2900	16	3180	9245	2785	1315	7785	1190	20475	20475
2025-02-28 16:17:00	199	73984	4093654112	3642733824	3918172224	3556724992	2872	2866	4	3165	8850	2785	1305	8065	1200	20475	20475
2025-02-28 16:17:01	201	74321	4088347312	3636658688	3923851264	3560717568	2840	2886	-4	3155	7865	2775	1315	8245	1215	20475	20475
2025-02-28 16:17:01	200	74665	4081815264	3631230272	3929969856	3564414208	2868	2884	-20	3130	7700	2755	1315	7635	1225	20475	20475
2025-02-28 16:17:01	201	74895	4078236800	3629867200	3934892448	3564263808	2886	2866	12	3110	7660	2765	1330	7570	1240	20475	20475
2025-02-28 16:17:02	202	75008	4076283376	3628891712	3936716448	3564838144	2892	2870	26	3090	7520	2775	1320	7460	1235	20475	20475
2025-02-28 16:17:02	201	75683	4063446528	3623217280	3950948096	3567153728	2892	2850	16	3085	7310	2740	1325	7455	1245	20475	20475
2025-02-28 16:17:03	201	76021	4055682768	3620663296	3956664512	3569350400	2870	2880	14	3070	7290	2720	1310	7495	1245	20475	20475
2025-02-28 16:17:03	197	76134	4053496800	3619686976	3958416704	3570168064	2896	2864	38	3075	7325	2700	1315	7505	1245	20475	20475
2025-02-28 16:17:03	197	76471	4048467376	3618969856	3961258528	3571216512	2878	2866	56	3045	7305	2710	1325	7575	1255	20475	20475
2025-02-28 16:17:03	199	76696	4051476240	3624525376	3950746880	3569954496	2906	2844	78	3040	6955	2775	1320	7365	1250	20475	20475
2025-02-28 16:17:03	198	76809	4063314448	3623361088	3944391424	3570198016	2886	2890	-6	3045	6160	2775	1330	6780	1275	20475	20475
2025-02-28 16:17:03	202	76927	4072443712	3622914176	3936978144	3571376768	2890	2860	-56	4015	7025	5415	1995	7175	1355	20475	20475
2025-02-28 16:17:04	200	77040	4075275936	3622927872	3934110112	3571923328	2868	2906	-94	3990	4980	4450	2660	7840	2570	20475	20475
2025-02-28 16:17:04	196	77270	4079311328	3623713664	3932063872	3571003200	2914	2834	-22	3865	5010	3040	1350	6570	1295	20475	20475
2025-02-28 16:17:04	201	77383	4076714960	3621685568	3936062336	3571671616	2880	2862	-76	3005	3965	2720	1335	6280	1295	20475	20475
2025-02-28 16:17:04	198	77721	4060021232	3614831616	3948885472	3577085056	2890	2904	-50	2980	4250	2690	1325	6035	1290	20475	20475
2025-02-28 16:17:05	201	78396	4042394528	3606661056	3965586336	3583025216	2862	2908	-64	2960	4425	2675	1320	5715	1280	20475	20475
2025-02-28 16:17:05	202	78509	4040258032	3605578752	3967630016	3583891840	2860	2892	-36	2970	4425	2685	1315	5700	1275	20475	20475
2025-02-28 16:17:05	204	78846	4057884800	3607039936	3940556160	3589380800	2752	3394	-608	3010	3140	2710	1335	5875	2215	20475	20475
2025-02-28 16:17:06	201	79071	4172722088	3649048128	3847482592	3573501056	3026	2868	-254	1615	1020	2775	1130	4320	1970	20475	20475
2025-02-28 16:17:06	198	79184	4165491128	3646380416	3854158688	3573045952	2894	2860	-374	1465	1220	2720	1120	4275	1945	20475	20475
2025-02-28 16:17:06	198	79533	4157248848	3650587136	3860358848	3567069568	2864	2862	-186	1240	890	2795	990	5385	1825	20475	20475
2025-02-28 16:17:06	197	79645	4147252368	3647126592	3865504832	3569049728	2932	2866	-232	1245	1395	2760	1345	5100	1785	20475	20475
2025-02-28 16:17:06	202	79871	4138073808	3639897920	3875701760	3571505856	2912	2862	-222	1280	880	2680	970	4315	1785	20475	20475
2025-02-28 16:17:07	202	80208	4127816176	3633563456	3892609120	3569967232	2934	2842	-176	1380	1580	2715	1410	3985	1770	20475	20475
2025-02-28 16:17:07	199	80546	4118449952	3625935424	3901530688	3574302720	2916	2850	-184	1405	1595	2630	1395	3760	1730	20475	20475
2025-02-28 16:17:08	197	81221	4102059744	3617692288	3917528960	3577654848	2936	2830	-170	1440	1600	2615	1375	3580	1695	20475	20475
2025-02-28 16:17:08	202	81334	4099547200	3616581952	3919389248	3578407936	2918	2842	-192	1445	1600	2630	1385	3585	1700	20475	20475
2025-02-28 16:17:08	200	81908	4088587920	3610857152	3929895168	3581500544	2932	2860	-180	1440	1595	2600	1365	3560	1665	20475	20475
2025-02-28 16:17:09	202	82020	4086178368	3610126208	3932102176	3581776896	2922	2844	-210	1445	1595	2595	1350	3535	1660	20475	20475
2025-02-28 16:17:09	201	82133	4084555504	3608794496	3934984576	3582073344	2930	2830	-180	1440	1600	2595	1360	3525	1665	20475	20475
2025-02-28 16:17:09	199	82358	4080516160	3606554432	3939669312	3583087104	2912	2850	-184	1440	1595	2585	1350	3520	1650	20475	20475
2025-02-28 16:17:09	202	82696	4074908848	3603220928	3946635296	3584588736	2932	2842	-164	1435	1600	2580	1370	3500	1640	20475	20475
2025-02-28 16:17:10	201	83034	4068718576	3599059264	3951934048	3588027776	2944	2824	-190	1440	1605	2580	1370	3490	1645	20475	20475
2025-02-28 16:17:10	201	83371	4063421968	3596442048	3958986688	3588937600	2952	2812	-182	1435	1610	2585	1375	3510	1635	20475	20475
2025-02-28 16:17:10	197	83596	4061786336	3594449856	3964865088	3588676864	2950	2808	-178	1425	1610	2580	1365	3510	1635	20475	20475
2025-02-28 16:17:11	200	84395	4080264144	3595520320	3962210400	3583025600	3006	2752	-252	1310	945	2540	1045	3655	1710	20475	20475
2025-02-28 16:17:11	201	84733	4078877840	3599199424	3969622048	3576444864	3058	2712	-76	1290	955	2540	1060	3680	1725	20475	20475
2025-02-28 16:17:12	201	85071	4070427712	3586363648	3971475360	3590888128	2988	2772	-300	1295	975	2535	1090	3495	1760	20475	20475
2025-02-28 16:17:12	199	85746	4045075008	3576760000	3976244192	3607174208	2950	2810	-292	1315	990	2510	1090	3355	1785	20475	20475
2025-02-28 16:17:12	197	85859	4041081680	3576153536	3977996960	3608461312	2918	2842	-328	1325	990	2510	1100	3370	1780	20475	20475
2025-02-28 16:17:13	198	86883	4017337376	3570046720	3998271904	3615044224	2900	2838	-312	1285	1655	2505	1470	3300	1700	20475	20475
2025-02-28 16:17:14	197	86996	4015018240	3569109184	4000181664	3616165440	2922	2874	-288	1295	965	2495	1070	3310	1710	20475	20475
2025-02-28 16:17:14	202	87221	4010110656	3567228160	4003940320	3618603968	2922	2860	-296	1290	965	2500	1065	3270	1685	20475	20475
2025-02-28 16:17:14	200	87446	4005752416	3566657920	4008510528	3619116480	2906	2854	-276	1285	975	2510	1075	3270	1690	20475	20475
2025-02-28 16:17:14	202	87558	4004330720	3565224192	4011430656	3620041984	2902	2858	-298	1285	955	2495	1060	3260	1685	20475	20475
2025-02-28 16:17:14	202	87896	3997017504	3560225856	4020025664	3625116864	2904	2830	-300	1315	1315	2465	1260	3250	1690	20475	20475
2025-02-28 16:17:15	200	88121	3991892672	3559450112	4022478848	3627268416	2886	2898	-296	1305	950	2435	1050	3255	1685	20475	20475
2025-02-28 16:17:15	197	88234	3989265120	3559945472	4023748064	3627403712	2872	2876	-298	1305	955	2450	1055	3240	1690	20475	20475
2025-02-28 16:17:15	202	88571	3983405184	3557672512	4030133648	3630060928	2900	2884	-252	1290	940	2430	1045	3235	1690	20475	20475
2025-02-28 16:17:15	196	88684	3981880640	3556584064	4032929184	3630877952	2876	2858	-270	1295	940	2450	1040	3250	1680	20475	20475
2025-02-28 16:17:16	202	89258	3970962528	3552345600	4047987168	3635083584	2856	2908	-332	1300	1440	2430	1050	3230	1675	20475	20475
2025-02-28 16:17:16	201	89596	4063848528	3564172672	4006596480	3600505408	3572	2238	-22	1990	1680	2820	1870	5120	2400	20475	20475
2025-02-28 16:17:17	196	90046	3958541536	3512865024	4181658456	3650602240	3616	1422	-872	1680	2235	2820	1630	4270	1820	20475	20475
2025-02-28 16:17:17	200	90271	3935591648	3525428672	4165567160	3650896960	3188	2586	-268	1665	1625	2710	1415	3740	1545	20475	20475
2025-02-28 16:17:17	199	90609	3929839008	3531363200	4159395344	3648343616	3140	2584	-222	1625	1625	2650	1435	3465	1580	20475	20475
2025-02-28 16:17:17	196	90952	3917874368	3536445824	4185193232	3644346240	3204	2534	-130	1600	1580	2650	1440	3455	1595	20475	20475
2025-02-28 16:17:18	200	91065	3911583936	3536831744	4196642048	3645743424	3200	2474	-100	1600	1530	2640	1420	3435	1600	20475	20475
2025-02-28 16:17:18	200	91295	3902510400	3542211072	4209831120	3643047616	3204	2456	10	1600	1485	2645	1400	3400	1595	20475	20475
2025-02-28 16:17:19	198	91971	3885835392	3544940160	4226778192	3648181056	3228	2458	30	1585	1430	2615	1380	3400	1575	20475	20475
2025-02-28 16:17:19	201	92083	3884614880	3543156416	4229607924	3650738112	3220	2460	26	1585	1425	2610	1365	3400	1585	20475	20475
2025-02-28 16:17:19	199	92421	3878221504	3543959296	4237906176	3653121984	3212	2442	64	1575	1420	2600	1365	3365	1560	20475	20475
2025-02-28 16:17:19	200	92646	3873849888	3544488896	4243236788	3654906304	3228	2454	90	1560	1415	2585	1370	3360	1565	20475	20475
2025-02-28 16:17:19	202	92759	3871885056	3544977280	4245854828	3655423680	3268	2440	74	1565	1415	2590	1360	3395	1570	20475	20475
2025-02-28 16:17:20	202	93096	3870189792	3536809856	4256322764	3665539392	3242	2448	-8	1550	1380	2650	1295	3770	1575	20475	20475
2025-02-28 16:17:20	198	93440	3868382752	3528678912	4283723491	3675602304	3218	2366	-144	1615	1490	2700	1450	3905	1690	20475	20475
2025-02-28 16:17:20	198	93670	3869586272	3530714176	4286757117	3672221440	3292	2360	-86	1585	1495	2665	1395	3735	1630	20475	20475
2025-02-28 16:17:20	201	93783	3869742816	3531960896	4286747412	3670588096	3360	2308	-56	1555	1485	2640	1400	3655	1620	20475	20475
2025-02-28 16:17:21	200	94121	3861542016	3530016192	4288244496	3678640320	3264	2384	-108	1565	1485	2630	1395	3605	1580	20475	20475
2025-02-28 16:17:21	201	94346	3856159424	3531029376	4291572674	3681170368	3294	2386	-84	1560	1485	2630	1400	3605	1555	20475	20475
2025-02-28 16:17:21	201	94796	3846710688	3530584128	4474138	3688604224	3282	2398	-38	1555	1470	2605	1405	3580	1540	20475	20475
2025-02-28 16:17:22	196	95134	3840153632	3531381248	10524639	3692570624	3258	2414	-54	1560	1460	2595	1400	3540	1535	20475	20475
2025-02-28 16:17:22	199	95471	3829454272	3534168448	29677862	3697879872	3328	2356	-54	1585	1475	2620	1375	3800	1525	20475	20475
2025-02-28 16:17:22	201	95702	3797789472	3533112000	73172256	3729327680	3318	2300	-126	3150	2765	2860	1235	12690	1360	20475	20475
2025-02-28 16:17:22	197	95815	3763591168	3538356608	93614944	3757075648	3098	2606	-60	2415	5690	3065	1720	12215	2535	20475	20475
2025-02-28 16:17:22	199	95933	3746235072	3542858880	87980832	3767333984	3104	2666	-58	2450	4555	2620	1220	15700	1090	20475	20475
2025-02-28 16:17:23	198	96271	3724967936	3555756480	54787504	3767162272	2860	2892	144	2480	4665	2590	1195	17245	1015	20475	20475
2025-02-28 16:17:23	198	96496	3710941056	3562233728	62779944	3774404928	2972	2868	-102	2510	4455	2590	1115	16180	1075	20475	20475
2025-02-28 16:17:23	201	96608	3698433600	3582259136	68424504	3761652608	3050	2856	158	2555	4100	2660	1070	14725	1550	20475	20475
2025-02-28 16:17:24	200	97171	3599270080	3633971008	200914192	3857206656	3474	3050	-18	2785	855	3575	1445	7825	2095	20475	20475
2025-02-28 16:17:24	201	97284	3612457600	3625819840	195905056	3846686784	3092	2676	476	2730	835	3525	1335	7135	2080	20475	20475
2025-02-28 16:17:24	201	97621	3624769664	3616380224	208545312	3848004800	3096	2492	338	2640	815	3480	1425	5040	2190	20475	20475
2025-02-28 16:17:25	201	97959	3626528192	3615487616	218619168	3851555584	3130	2512	362	2590	835	3445	900	4680	2255	20475	20475
2025-02-28 16:17:25	201	98077	3627795840	3613774336	218591360	3852262272	3174	2466	364	2570	840	3400	905	4620	2235	20475	20475
2025-02-28 16:17:25	198	98190	3626552896	3612378880	221275344	3857652480	3152	2492	178	2525	845	3380	910	4545	2240	20475	20475
2025-02-28 16:17:25	201	98308	3622147200	3613650304	228682048	3866322336	3136	2526	262	2510	855	3370	920	4605	2290	20475	20475
2025-02-28 16:17:25	198	98871	3634773248	3613782208	218490848	3841862336	3144	2494	346	2495	835	3395	975	4230	2170	20475	20475
2025-02-28 16:17:26	202	98983	3633566656	3614225984	217282592	3842374368	3196	2442	466	2470	835	3360	925	4050	2150	20475	20475
2025-02-28 16:17:26	201	99321	3630059776	3612086912	226277360	3855328000	3148	2534	314	2450	845	3310	915	4030	2135	20475	20475
2025-02-28 16:17:26	201	99659	3628009024	3610314624	239672480	3868485952	3170	2486	330	2440	850	3310	940	3945	2115	20475	20475
2025-02-28 16:17:26	196	99771	3627732736	3610367680	244437392	3871548640	3168	2510	270	2460	855	3305	925	3925	2120	20475	20475
2025-02-28 16:17:27	200	99996	3626002560	3611510656	248726176	3874943232	3190	2438	332	2465	855	3310	930	3735	2100	20475	20475
2025-02-28 16:17:27	199	100334	3617368704	3618688256	258064272	3882873600	3010	2578	556	2440	880	3305	1020	3745	2095	20475	20475
2025-02-28 16:17:27	198	100452	3605081920	3632610816	248323648	3874742336	3060	2714	1170	2490	1025	3375	2230	6060	2150	20475	20475
2025-02-28 16:17:28	199	101021	3688479168	3540678528	188271328	3869895296	3064	2878	-314	2660	3160	3095	1115	15060	1115	20475	20475
2025-02-28 16:17:28	196	101133	3681262720	3537769280	179961456	3881998272	2886	2868	-408	2610	3640	3070	1120	15215	1065	20475	20475
2025-02-28 16:17:28	200	101696	3659870016	3523813952	166305424	3938276736	2688	3116	-472	2585	5025	2975	1245	12315	975	20475	20475
2025-02-28 16:17:29	201	102146	3670926528	3519093312	183143968	3937248736	2810	2938	-490	2555	5360	2865	1250	12465	1015	20475	20475
2025-02-28 16:17:29	201	102484	3678027520	3513576000	186705072	3938785024	2834	2908	-546	2545	5555	2865	1250	12020	1020	20475	20475
2025-02-28 16:17:29	198	102596	3679921536	3511716480	190099376	3941398624	2776	2962	-598	2525	5515	2835	1245	11920	1015	20475	20475
2025-02-28 16:17:30	200	103170	3678920192	3510314560	202376080	3953263456	2782	2964	-598	2460	5475	2810	1260	11740	1025	20475	20475
2025-02-28 16:17:30	198	103283	3678359936	3510822336	205889184	3955212320	2816	2926	-594	2465	5485	2795	1260	11965	1025	20475	20475
2025-02-28 16:17:30	198	103396	3677659648	3511121728	209046976	3957731264	2772	2944	-586	2470	5515	2780	1255	11880	1020	20475	20475
2025-02-28 16:17:30	202	103846	3674824448	3512506944	219362512	3966378464	2794	2950	-614	2450	5510	2760	1260	11985	1025	20475	20475
2025-02-28 16:17:31	201	104521	3675984640	3513146624	226399888	3967443936	2808	2908	-632	2455	5455	2725	1260	11960	1010	20475	20475
2025-02-28 16:17:31	201	104634	3674218688	3512267136	230670992	3975978112	2786	2926	-666	2455	5445	2745	1260	11635	1010	20475	20475
2025-02-28 16:17:32	203	104971	3665370368	3515044928	244723472	3997728640	2764	2962	-684	2460	5410	2770	1265	11095	1005	20475	20475
2025-02-28 16:17:32	199	105084	3663802944	3515663360	247350752	4001630656	2752	2978	-670	2465	5335	2795	1270	11045	1015	20475	20475
2025-02-28 16:17:32	200	105315	3663112704	3517042816	252368928	4003737824	2766	2956	-658	2460	5265	2720	1260	10545	1005	20475	20475
2025-02-28 16:17:32	199	105546	3662257152	3517847040	257007232	4007528416	2770	2974	-712	2460	5270	2685	1270	10510	1005	20475	20475
2025-02-28 16:17:32	202	105658	3661714240	3518509120	259406720	4009094496	2740	2970	-700	2460	5260	2685	1265	10530	1010	20475	20475
2025-02-28 16:17:33	201	105996	3663985472	3515468608	252163408	4005884160	2742	2990	-714	2460	5130	2670	1265	10280	1005	20475	20475
2025-02-28 16:17:33	200	106221	3669313216	3515105408	254267040	3997255360	2794	2916	-716	2445	5305	2785	1275	9860	1015	20475	20475
2025-02-28 16:17:33	200	106333	3666842112	3516343232	257689280	4002202496	2768	2962	-680	2450	5435	2815	1295	9425	1015	20475	20475
2025-02-28 16:17:33	199	106671	3666579968	3516463680	259021552	4003623776	2766	2930	-728	2450	5185	2735	1295	8260	1010	20475	20475
2025-02-28 16:17:33	198	106784	3665020160	3517566912	261199696	4006000736	2802	2950	-718	2440	5180	2730	1295	8200	1010	20475	20475
2025-02-28 16:17:34	199	107346	3662080512	3521067264	273556224	4014589280	2784	2934	-752	2425	5030	2670	1275	7850	1005	20475	20475
2025-02-28 16:17:34	202	107577	3660473728	3522573504	278531488	4019000768	2776	2950	-742	2430	4980	2660	1275	7790	1005	20475	20475
2025-02-28 16:17:34	198	107690	3660194688	3522839936	280633632	4021033984	2788	2936	-734	2425	5010	2655	1270	7960	1005	20475	20475
2025-02-28 16:17:34	199	107808	3659829568	3523616704	283297792	4022437632	2796	2926	-742	2415	5190	2655	1270	8045	1000	20475	20475
2025-02-28 16:17:35	198	108483	3654740416	3529694720	298401728	4033556432	2796	2960	-738	2415	5115	2600	1245	8280	1000	20475	20475
2025-02-28 16:17:35	202	108821	3653096576	3532332352	306356512	4039141392	2800	2914	-716	2415	5050	2590	1240	8380	1000	20475	20475
2025-02-28 16:17:36	200	109046	3650485248	3536024384	312227936	4041839168	2824	2910	-686	2425	5025	2585	1230	8225	995	20475	20475
2025-02-28 16:17:36	201	109159	3649049536	3538217984	316243648	4043924336	2830	2886	-716	2420	5105	2585	1225	8220	1000	20475	20475
2025-02-28 16:17:36	202	109496	3638572096	3553209920	335431008	4051371168	2858	2900	-658	2440	5155	2595	1205	10085	995	20475	20475
2025-02-28 16:17:36	203	109727	3639893824	3565693760	359718624	4044861072	2980	2750	-636	2435	5180	2555	1200	10920	1030	20475	20475
2025-02-28 16:17:36	198	109840	3641512576	3570839744	369344640	4039756768	3032	2682	-608	2435	5120	2555	1190	11250	1055	20475	20475
2025-02-28 16:17:37	202	110183	3648788608	3586018304	387052032	4006962176	3236	2428	-634	2445	5565	2590	1295	9470	1275	20475	20475
2025-02-28 16:17:37	199	110521	3644897920	3594258688	397971296	4010454528	3290	2390	-530	2505	5540	2605	1280	11030	1230	20475	20475
2025-02-28 16:17:37	198	110633	3644041920	3593804864	398284672	4013989344	3224	2438	-546	2490	5500	2575	1275	11390	1210	20475	20475
2025-02-28 16:17:38	202	110971	3639212416	3597427008	405445952	4026735632	3262	2444	-538	2465	5250	2525	1245	11340	1190	20475	20475
2025-02-28 16:17:38	198	111196	3635852736	3604154880	412947904	4029012912	3204	2464	-516	2490	5955	2555	1230	11225	1180	20475	20475
2025-02-28 16:17:38	201	111309	3635973696	3605516352	413367456	4025850592	3252	2448	-538	2465	5900	2590	1190	11255	1175	20475	20475
2025-02-28 16:17:38	200	111646	3631838976	3610667264	417612192	4029437760	3250	2434	-460	2450	5895	2555	1165	11005	1170	20475	20475
2025-02-28 16:17:38	198	111871	3632147264	3611632704	421138976	4031761600	3268	2456	-520	2450	5960	2545	1165	10870	1165	20475	20475
2025-02-28 16:17:39	202	111984	3631639104	3612285120	422097696	4032887728	3244	2436	-482	2445	6035	2555	1160	11170	1165	20475	20475
2025-02-28 16:17:39	199	112102	3630837312	3613405440	424234528	4035464400	3240	2426	-486	2435	6040	2505	1155	11205	1165	20475	20475
2025-02-28 16:17:39	196	112445	3629338176	3617287808	432524416	4042930080	3268	2428	-514	2410	6085	2495	1155	11030	1160	20475	20475
2025-02-28 16:17:39	202	112671	3627427136	3619657664	435966592	4047597552	3252	2432	-510	2405	6170	2500	1150	11030	1165	20475	20475
2025-02-28 16:17:39	198	112783	3626323904	3620694976	437402144	4050296016	3240	2438	-494	2395	6120	2495	1155	10980	1165	20475	20475
2025-02-28 16:17:40	200	113008	3624160192	3624200512	441512480	4053993728	3234	2430	-500	2385	6110	2495	1155	11060	1170	20475	20475
2025-02-28 16:17:40	195	113346	3615311744	3633516352	443073856	4055910064	3218	2512	-478	2400	5735	2555	1135	11470	1165	20475	20475
2025-02-28 16:17:40	196	113796	3606101120	3644497664	440828576	4048118432	3256	2416	-298	2385	5480	2475	1080	10190	1170	20475	20475
2025-02-28 16:21:52	Data receival has resumed.
2025-02-28 16:21:52	199	114246	3603834496	3647299520	445824928	4056191856	3248	2440	-324	2375	5115	2475	1075	10225	1160	20475	20475
